county,position,name,address,phone,fax,alt_address,alt_phone,alt_fax,mobile,email,source,verified
Tippah,Supervisor (D-4),Dennis Grisham,"101 E. Spring St., Ripley 38663",(662) 837-3655,(662) 837-1105,,,,,,2016-2020 Blue Book,
Tippah,Supervisor (D-5),Chad Newby,"101 E. Spring St., Ripley 38663",(662) 837-3655,(662) 837-1105,,,,,,2016-2020 Blue Book,
Tishomingo,Supervisor (D-1),Brandon L. Grissom," 1008 Battleground Dr., Iuka 38852",(662) 423-7032,(662) 423-7005,,,,,,2016-2020 Blue Book,
Tishomingo,Supervisor (D-2),Nicky McRae,"1008 Battleground Dr., Iuka 38852",(662) 423-7032,(662) 423-7005,,,,,,2016-2020 Blue Book,
Tishomingo,Supervisor (D-3),Michael Busby,"1008 Battleground Dr., Iuka 38852",(662) 423-7032,(662) 423-7005,,,,,,2016-2020 Blue Book,
Tishomingo,Supervisor (D-4),Jeff Holt,"1008 Battleground Dr., Iuka 38852",(662) 423-7032,(662) 423-7005,,,,,,2016-2020 Blue Book,
Tishomingo,Supervisor (D-5),Greg Collier,"1008 Battleground Dr., Iuka 38852",(662) 423-7032,(662) 423-7005,,,,,,2016-2020 Blue Book,
Tunica,Supervisor (D-1),James Dunn," P.O. Box 217, Tunica 38676",(662) 363-1304,(662) 357-5934,,,,,,2016-2020 Blue Book,
Tunica,Supervisor (D-2),Michael E. Johnson Jr.," P.O. Box 217, Tunica 38676",(662) 363-1465,(662) 357-5934,,,,,,2016-2020 Blue Book,
Tunica,Supervisor (D-3),Phillis Williams," P.O. Box 217, Tunica 38676",(662) 363-1465,(662) 357-5934,,,,,,2016-2020 Blue Book,
Tunica,Supervisor (D-4),Henry Nickson Jr," P.O. Box 217, Tunica 38676",(662) 363-1465,(662) 357-5934,,,,,,2016-2020 Blue Book,
Tunica,Supervisor (D-5),William Pegram," P.O. Box 217, Tunica 38676",(662) 363-1465,(662) 357-5934,,,,,,2016-2020 Blue Book,
Union,Supervisor (D-1),Evan Denton," P.O. Box 847, New Albany 38652",(662) 534-1902,(662) 534-1907,,,,,,2016-2020 Blue Book,
Union,Supervisor (D-2),Chad Coffey," P.O. Box 847, New Albany 38652",(662) 534-1902,(662) 534-1907,,,,,,2016-2020 Blue Book,
Union,Supervisor (D-3),Dave Kitchens," P.O. Box 847, New Albany 38652",(662) 534-1902,(662) 534-1907,,,,,,2016-2020 Blue Book,
Union,Supervisor (D-4),Randy Owen," P.O. Box 847, New Albany 38652",(662) 534-1902,(662) 534-1907,,,,,,2016-2020 Blue Book,
Union,Supervisor (D-5),Steve Watson," P.O. Box 847, New Albany 38652",(662) 534-1902,(662) 534-1907,,,,,,2016-2020 Blue Book,
Walthall,Supervisor (D-1),Larry Montgomery," P.O. Box 351, Tylertown 39667",(601) 876-4947,(601) 876-6026,,,,,,2016-2020 Blue Book,
Walthall,Supervisor (D-2),Fred Magee,"P.O. Box 351, Tylertown 39667",(601) 876-4947,(601) 876-6026,,,,,,2016-2020 Blue Book,
Walthall,Supervisor (D-3),Shelton Stogner,"P.O. Box 351, Tylertown 39667",(601) 876-4947,(601) 876-6026,,,,,,2016-2020 Blue Book,
Walthall,Supervisor (D-4),Bruce Boyd,"P.O. Box 351, Tylertown 39667",(601) 876-4947,(601) 876-6026,,,,,,2016-2020 Blue Book,
Walthall,Supervisor (D-5),Clennel Brown,"P.O. Box 351, Tylertown 39667",(601) 876-4947,(601) 876-6026,,,,,,2016-2020 Blue Book,
Warren,Supervisor (D-1),John Arnold,"913 Jackson St., Vicksburg 39183",(601) 634-8073,(601) 630-8020,,,,,,2016-2020 Blue Book,
Warren,Supervisor (D-2),William H. Banks Jr," 913 Jackson St., Vicksburg 39183",(601) 634-8073,(601) 630-8020,,,,,,2016-2020 Blue Book,
Warren,Supervisor (D-3),Charles Selmon,"913 Jackson St., Vicksburg 39183",(601) 634-8073,(601) 630-8020,,,,,,2016-2020 Blue Book,
Warren,Supervisor (D-4),John Carlisle,"913 Jackson St., Vicksburg 39183",(601) 634-8073,(601) 630-8020,,,,,,2016-2020 Blue Book,
Warren,Supervisor (D-5),Richard George,"913 Jackson St., Vicksburg 39183",(601) 634-8073,(601) 630-8020,,,,,,2016-2020 Blue Book,
Washington,Supervisor (D-1),Lee Gordon,"P.O. Box 158, Greenville 38702",(662) 378-8355,(662) 335-3739,,,,,,2016-2020 Blue Book,
Washington,Supervisor (D-2),Tommy Benson III," P.O. Box 158, Greenville 38702",(662) 378-8355,(662) 335-3739,,,,,,2016-2020 Blue Book,
Washington,Supervisor (D-3),Carl McGee,"P.O. Box 158, Greenville 38702",(662) 378-8355,(662) 335-3739,,,,,,2016-2020 Blue Book,
Washington,Supervisor (D-4),Jesse Amos,"P.O. Box 158, Greenville 38702",(662) 378-8355,(662) 335-3739,,,,,,2016-2020 Blue Book,
Washington,Supervisor (D-5),Jerry Redmond Sr.," P.O. Box 158, Greenville 38702",(662) 378-8355,(662) 335-3739,,,,,,2016-2020 Blue Book,
Wayne,Supervisor (D-1),David Mills,"Courthouse, 609 Azalea, Waynesboro 39367",(601) 735-3414,(601) 735-6248,,,,,,2016-2020 Blue Book,
Wayne,Supervisor (D-2),Joe Dyess,"Courthouse, 609 Azalea, Waynesboro 39367",(601) 735-3414,(601) 735-6248,,,,,,2016-2020 Blue Book,
Wayne,Supervisor (D-3),Jerry Hutto,"Courthouse, 609 Azalea, Waynesboro 39367",(601) 735-3414,(601) 735-6248,,,,,,2016-2020 Blue Book,
Wayne,Supervisor (D-4),Tommy Roberts Sr.,"Courthouse, 609 Azalea, Waynesboro 39367",(601) 735-3414,(601) 735-6248,,,,,,2016-2020 Blue Book,
Wayne,Supervisor (D-5),Gaston D. Hutcherson,"Courthouse, 609 Azalea, Waynesboro 39367",(601) 735-3414,(601) 735-6248,,,,,,2016-2020 Blue Book,
Webster,Supervisor (D-1),Curtis Morris,"P.O. Box 398, Walthall 39771",(662) 258-2666,(662) 258-6657,,,,,,2016-2020 Blue Book,
Webster,Supervisor (D-2),Patrick Scott Cummings," P.O. Box 398, Walthall 39771",(662) 258-4131,(662) 258-6657,,,,,,2016-2020 Blue Book,
Webster,Supervisor (D-3),Randy Rico,"P.O. Box 398, Walthall 39771",(662) 258-4131,(662) 258-6657,,,,,,2016-2020 Blue Book,
Webster,Supervisor (D-4),William P. Crowley," P.O. Box 398, Walthall 39771",(662) 552-2627,(662) 258-6657,,,,,,2016-2020 Blue Book,
Webster,Supervisor (D-5),Doug Burgess,"P.O. Box 398, Walthall 39771",(662) 456-2673,(662) 258-4131,,,,,,2016-2020 Blue Book,
Wilkinson,Supervisor (D-1),Wil Seal,"P.O. Box 1284, Woodville 39669",(601) 888-4387,(601) 888-6776,,,,,,2016-2020 Blue Book,
Wilkinson,Supervisor (D-2),Richard Hollins,"140 Mary Ln., Woodville 39669",(601) 888-5045,(601) 888-6776,,,,,,2016-2020 Blue Book,
Wilkinson,Supervisor (D-3),Venton McNabb Jr," P.O. Box 806, Centreville 39631",(601) 645-5712,(601) 888-6776,,,,,,2016-2020 Blue Book,
Wilkinson,Supervisor (D-4),Kenyon Jackson,"P.O. Box 121, Woodville 39339",(601) 888-4851,(601) 888-6776,,,,,,2016-2020 Blue Book,
Wilkinson,Supervisor (D-5),Jennings Nettles,"201 Box Wood Lane, Woodville 39669",(601) 639-4530,(601) 888-6776,,,,,,2016-2020 Blue Book,
Winston,Supervisor (D-1),James L. (Burr) Warner Jr,"P.O. Drawer 69, Louisville 39339",(662) 773-7170,(662) 773-8824,,,,,,2016-2020 Blue Book,
Winston,Supervisor (D-2),Luke Lamar Parkes,"P.O. Drawer 69, Louisville 39339",(662) 773-7170,(662) 773-8824,,,,,,2016-2020 Blue Book,
Winston,Supervisor (D-3),Marion Jordan,"P.O. Drawer 69, Louisville 39339",(662) 773-7170,(662) 773-8824,,,,,,2016-2020 Blue Book,
Winston,Supervisor (D-4),Ralph Goss,"P.O. Drawer 69, Louisville 39339",(662) 773-7170,(662) 773-8824,,,,,,2016-2020 Blue Book,
Winston,Supervisor (D-5),Larry Duran,"P.O. Drawer 69, Louisville 39339",(662) 773-7170,(662) 773-8824,,,,,,2016-2020 Blue Book,
Yalobusha,Supervisor (D-1),Cayce Washington," 6759 CR 436, Water Valley 38965",(662) 473-6797,(662) 473-3622,,,,,,2016-2020 Blue Book,
Yalobusha,Supervisor (D-2),Kenny Rogers,"5907 CR 223, Water Valley 38965",(662) 473-6795,(662) 473-3622,,,,,,2016-2020 Blue Book,
Yalobusha,Supervisor (D-3),John L. McMinn Jr," 1202 CR 18, Water Valley 38965",(662) 816-8024,(662) 473-3622,,,,,,2016-2020 Blue Book,
Yalobusha,Supervisor (D-4),Timothy Booker,"P.O. Box 127, Oakland 38948",(662) 473-6038,(662) 473-3622,,,,,,2016-2020 Blue Book,
Yalobusha,Supervisor (D-5),Gaylon Gray,"4113 CR 147, Coffeeville 38922",(662) 473-8324,(662) 473-3622,,,,,,2016-2020 Blue Book,
Yazoo,Supervisor (D-1),Van Foster,"P.O. Box 1106, Yazoo City 39194",(662) 746-8668,(662) 746-5116,,,,,,2016-2020 Blue Book,
Yazoo,Supervisor (D-2),David Berry,"P.O. Box 1106, Yazoo City 39194",(662) 746-8668,(662) 746-5116,,,,,,2016-2020 Blue Book,
Yazoo,Supervisor (D-3),Willie Wright,"P.O. Box 1106, Yazoo City 39194",(662) 746-8668,(662) 746-5116,,,,,,2016-2020 Blue Book,
Yazoo,Supervisor (D-4),Jayne Dew,"P.O. Box 1106, Yazoo City 39194",(662) 746-8668,(662) 746-5116,,,,,,2016-2020 Blue Book,
Yazoo,Supervisor (D-5),Cobie Collins,"P.O. Box 1106, Yazoo City 39194",(662) 746-8668,(662) 746-5116,,,,,,2016-2020 Blue Book,
